image_name,lpips_score,ssim_score,discarded_lpips_score,discarded_ssim_score
ChestCT_1693.png,0.3252,0.4919,0.3841,0.5021
ChestCT_1694.png,0.3500,0.4592,0.3704,0.5125
ChestCT_1695.png,0.3427,0.3930,0.2751,0.6126
ChestCT_1696.png,0.3398,0.3937,0.2781,0.6106
ChestCT_1697.png,0.3436,0.4667,0.3711,0.5151
ChestCT_1698.png,0.3974,0.4295,0.3698,0.4938
ChestCT_1699.png,0.3348,0.4801,0.3749,0.5112
ChestCT_1700.png,0.3894,0.4289,0.3719,0.4994
ChestCT_1701.png,0.3930,0.4354,0.3715,0.4983
ChestCT_1702.png,0.3409,0.4745,0.3726,0.5135
ChestCT_1703.png,0.3632,0.4479,0.3646,0.5156
ChestCT_1704.png,0.3840,0.4314,0.3579,0.5208
ChestCT_1705.png,0.3802,0.4359,0.3572,0.5182
ChestCT_1706.png,0.3560,0.4555,0.3694,0.5152
ChestCT_1707.png,0.3303,0.4011,0.3925,0.4902
ChestCT_1708.png,0.3845,0.4302,0.3649,0.5127
ChestCT_1709.png,0.3661,0.4427,0.3603,0.5168
ChestCT_1710.png,0.3710,0.4411,0.3604,0.5198
ChestCT_1711.png,0.3896,0.4240,0.3695,0.5004
ChestCT_1712.png,0.3289,0.3978,0.3940,0.4710
ChestCT_1713.png,0.3348,0.5110,0.3629,0.5215
ChestCT_1714.png,0.3326,0.5113,0.3634,0.5275
ChestCT_1715.png,0.3309,0.5115,0.3631,0.5236
ChestCT_1716.png,0.3410,0.3958,0.3868,0.4972
ChestCT_1717.png,0.3437,0.3939,0.3873,0.4947
ChestCT_1718.png,0.3306,0.5104,0.3635,0.5250
ChestCT_1719.png,0.3305,0.5096,0.3666,0.5198
ChestCT_1720.png,0.3414,0.5060,0.3596,0.5276
ChestCT_1721.png,0.3396,0.5115,0.3624,0.5280
ChestCT_1722.png,0.3253,0.5130,0.3704,0.5198
ChestCT_1723.png,0.3398,0.5065,0.3610,0.5264
ChestCT_1724.png,0.3930,0.4599,0.3506,0.5084
ChestCT_1725.png,0.2981,0.4901,0.4160,0.4803
ChestCT_1726.png,0.3478,0.3851,0.3530,0.4106
ChestCT_1727.png,0.4737,0.2988,0.3573,0.4040
ChestCT_1728.png,0.4434,0.3401,0.3516,0.4167
ChestCT_1729.png,0.4758,0.2973,0.3622,0.4010
ChestCT_1730.png,0.3387,0.3886,0.3588,0.4062
ChestCT_1731.png,0.3251,0.3993,0.3647,0.3999
ChestCT_1732.png,0.4694,0.3071,0.3524,0.4124
ChestCT_1733.png,0.4670,0.3184,0.3561,0.4204
ChestCT_1734.png,0.4510,0.3346,0.3455,0.4148
ChestCT_1735.png,0.4580,0.3316,0.3472,0.4130
ChestCT_1736.png,0.4696,0.3126,0.3555,0.4155
ChestCT_1737.png,0.4513,0.3375,0.3497,0.4291
ChestCT_1738.png,0.4657,0.3244,0.3530,0.4310
ChestCT_1739.png,0.4728,0.3074,0.3551,0.4146
ChestCT_1740.png,0.4580,0.3313,0.3490,0.4191
ChestCT_1741.png,0.2221,0.5014,0.3921,0.4233
ChestCT_1742.png,0.2837,0.4391,0.3835,0.3795
ChestCT_1743.png,0.4102,0.3659,0.3538,0.3949
ChestCT_1744.png,0.4109,0.3748,0.3942,0.4043
ChestCT_1745.png,0.2716,0.4453,0.3857,0.3817
ChestCT_1746.png,0.2332,0.4913,0.3875,0.4270
ChestCT_1747.png,0.2910,0.4357,0.3758,0.3907
ChestCT_1748.png,0.2013,0.5236,0.3931,0.4163
ChestCT_1749.png,0.1874,0.5506,0.3940,0.4105
ChestCT_1750.png,0.2976,0.4309,0.3750,0.3930
ChestCT_1751.png,0.2541,0.4648,0.3884,0.3792
ChestCT_1752.png,0.1251,0.6582,0.3960,0.4074
ChestCT_1753.png,0.0772,0.7790,0.3979,0.4057
ChestCT_1754.png,0.2343,0.4887,0.3863,0.3749
ChestCT_1755.png,0.2630,0.4522,0.3857,0.4254
ChestCT_1756.png,0.1645,0.5825,0.3918,0.4145
ChestCT_1757.png,0.2059,0.5182,0.3857,0.3716
ChestCT_1758.png,0.2190,0.5064,0.3849,0.3776
ChestCT_1759.png,0.1225,0.6947,0.3964,0.4054
ChestCT_1760.png,0.2499,0.4660,0.3881,0.4231
ChestCT_1761.png,0.3136,0.4224,0.3863,0.3820
ChestCT_1762.png,0.1672,0.5747,0.3951,0.4060
ChestCT_1763.png,0.1948,0.5207,0.3906,0.3767
ChestCT_1764.png,0.3013,0.4318,0.3946,0.3777
ChestCT_1765.png,0.4306,0.4012,0.3939,0.4511
ChestCT_1766.png,0.2812,0.4395,0.3860,0.4245
ChestCT_1767.png,0.4210,0.4014,0.3936,0.4507
ChestCT_1768.png,0.4250,0.3990,0.3922,0.4492
ChestCT_1769.png,0.2918,0.4337,0.3974,0.3706
ChestCT_1770.png,0.3420,0.4104,0.3707,0.4030
ChestCT_1771.png,0.4241,0.3916,0.3878,0.4403
ChestCT_1772.png,0.4143,0.3856,0.3849,0.4259
ChestCT_1773.png,0.3300,0.4145,0.3795,0.3980
ChestCT_1774.png,0.3143,0.4153,0.3717,0.3870
ChestCT_1775.png,0.4317,0.3878,0.3958,0.4370
ChestCT_1776.png,0.3958,0.3772,0.3648,0.3874
ChestCT_1777.png,0.4005,0.3701,0.3579,0.3911
ChestCT_1778.png,0.4260,0.4018,0.3942,0.4488
ChestCT_1779.png,0.3012,0.4197,0.3692,0.3931
ChestCT_1780.png,0.4618,0.3285,0.3578,0.4231
ChestCT_1781.png,0.4614,0.3264,0.3528,0.4255
ChestCT_1782.png,0.4486,0.3877,0.3839,0.4549
ChestCT_1783.png,0.4459,0.3900,0.3852,0.4523
ChestCT_1784.png,0.3268,0.4399,0.3629,0.4295
ChestCT_1785.png,0.4737,0.3427,0.3706,0.4410
ChestCT_1786.png,0.3325,0.4389,0.3586,0.4492
ChestCT_1787.png,0.4786,0.3360,0.3741,0.4292
ChestCT_1788.png,0.3158,0.4457,0.3709,0.4206
ChestCT_1789.png,0.3032,0.4620,0.3748,0.4190
ChestCT_1790.png,0.4769,0.3344,0.3718,0.4249
ChestCT_1791.png,0.4622,0.3571,0.3694,0.4441
ChestCT_1792.png,0.3434,0.4355,0.3578,0.4312
ChestCT_1793.png,0.4479,0.3805,0.3537,0.4472
ChestCT_1794.png,0.4611,0.3637,0.3609,0.4602
ChestCT_1795.png,0.4481,0.3720,0.3641,0.4498
ChestCT_1796.png,0.4697,0.3527,0.3697,0.4505
ChestCT_1797.png,0.4717,0.3514,0.3690,0.4449
ChestCT_1798.png,0.4501,0.3693,0.3595,0.4407
ChestCT_1799.png,0.1795,0.6087,0.3788,0.4787
ChestCT_1800.png,0.2528,0.5216,0.3951,0.3911
ChestCT_1801.png,0.4163,0.4220,0.3532,0.4528
ChestCT_1802.png,0.4176,0.4287,0.3973,0.4659
ChestCT_1803.png,0.2403,0.5308,0.3955,0.4026
ChestCT_1804.png,0.1987,0.5859,0.3744,0.4834
ChestCT_1805.png,0.2641,0.5118,0.3894,0.3944
ChestCT_1806.png,0.1598,0.6358,0.3834,0.4692
ChestCT_1807.png,0.1431,0.6730,0.3822,0.4622
ChestCT_1808.png,0.2726,0.5021,0.3828,0.4124
ChestCT_1809.png,0.2241,0.5501,0.3972,0.4019
ChestCT_1810.png,0.0786,0.8034,0.3873,0.4605
ChestCT_1811.png,0.0155,0.9588,0.3902,0.4527
ChestCT_1812.png,0.2047,0.5814,0.3981,0.3954
ChestCT_1813.png,0.2357,0.5361,0.3738,0.4880
ChestCT_1814.png,0.1137,0.7343,0.3854,0.4581
ChestCT_1815.png,0.1717,0.6217,0.3993,0.3907
ChestCT_1816.png,0.1860,0.6037,0.3874,0.4523
ChestCT_1817.png,0.0702,0.8513,0.3865,0.4557
ChestCT_1818.png,0.2162,0.5600,0.3753,0.4842
ChestCT_1819.png,0.2960,0.4862,0.3779,0.4218
ChestCT_1820.png,0.1257,0.6963,0.3824,0.4650
ChestCT_1821.png,0.1557,0.6398,0.3820,0.4606
ChestCT_1822.png,0.2795,0.4995,0.3869,0.4096
ChestCT_1823.png,0.4383,0.4349,0.3689,0.4995
ChestCT_1824.png,0.2570,0.5169,0.3948,0.3852
ChestCT_1825.png,0.4287,0.4374,0.3999,0.4831
ChestCT_1826.png,0.4329,0.4397,0.3993,0.4851
ChestCT_1827.png,0.2684,0.5065,0.3898,0.3987
ChestCT_1828.png,0.3290,0.4662,0.3649,0.4418
ChestCT_1829.png,0.4308,0.4339,0.3969,0.4805
ChestCT_1830.png,0.4204,0.4320,0.3916,0.4730
ChestCT_1831.png,0.3135,0.4809,0.3749,0.4252
ChestCT_1832.png,0.2880,0.4777,0.3827,0.4039
ChestCT_1833.png,0.4382,0.4302,0.3696,0.4902
ChestCT_1834.png,0.3470,0.4479,0.3575,0.4537
ChestCT_1835.png,0.4022,0.4367,0.3546,0.4577
ChestCT_1836.png,0.4327,0.4349,0.3997,0.4836
ChestCT_1837.png,0.2760,0.4869,0.3803,0.4086
ChestCT_1838.png,0.4537,0.3727,0.3663,0.4554
ChestCT_1839.png,0.4539,0.3719,0.3616,0.4607
ChestCT_1840.png,0.3422,0.3447,0.3625,0.4059
ChestCT_1841.png,0.3365,0.4206,0.3410,0.4136
ChestCT_1842.png,0.3414,0.4232,0.3406,0.4202
ChestCT_1843.png,0.3453,0.3466,0.3589,0.4090
ChestCT_1844.png,0.3357,0.3977,0.3503,0.3947
ChestCT_1845.png,0.3410,0.3552,0.3623,0.4050
ChestCT_1846.png,0.3379,0.3502,0.3587,0.4014
ChestCT_1847.png,0.3322,0.4044,0.3479,0.4004
ChestCT_1848.png,0.3338,0.3990,0.3526,0.4034
ChestCT_1849.png,0.3297,0.4135,0.3593,0.4060
ChestCT_1850.png,0.3378,0.4187,0.3596,0.4130
ChestCT_1851.png,0.3314,0.4142,0.3499,0.4162
ChestCT_1852.png,0.3388,0.4107,0.3641,0.4107
ChestCT_1853.png,0.3291,0.4212,0.3489,0.4155
ChestCT_1854.png,0.3373,0.4005,0.3548,0.4009
ChestCT_1855.png,0.3347,0.4277,0.3590,0.4240
ChestCT_1856.png,0.3340,0.3788,0.3708,0.4098
ChestCT_1857.png,0.3215,0.3649,0.3676,0.3986
ChestCT_1858.png,0.4230,0.3723,0.3511,0.4457
ChestCT_1859.png,0.4322,0.3659,0.3512,0.4392
ChestCT_1860.png,0.3488,0.3660,0.3649,0.4053
ChestCT_1861.png,0.3367,0.3779,0.3643,0.4055
ChestCT_1862.png,0.3265,0.3627,0.3680,0.3971
ChestCT_1863.png,0.3292,0.3795,0.3705,0.4052
ChestCT_1864.png,0.3273,0.3761,0.3995,0.3673
ChestCT_1865.png,0.3287,0.3529,0.3630,0.3964
ChestCT_1866.png,0.3411,0.3650,0.3703,0.3969
ChestCT_1867.png,0.3196,0.3710,0.3929,0.3704
ChestCT_1868.png,0.3149,0.3719,0.3931,0.3700
ChestCT_1869.png,0.3364,0.3528,0.3751,0.3880
ChestCT_1870.png,0.3401,0.3632,0.3543,0.4130
ChestCT_1871.png,0.3218,0.3715,0.3911,0.3747
ChestCT_1872.png,0.3260,0.3645,0.3776,0.3817
ChestCT_1873.png,0.3307,0.3577,0.3816,0.3762
ChestCT_1874.png,0.3141,0.3756,0.3895,0.3718
ChestCT_1875.png,0.3392,0.3728,0.3647,0.4037
ChestCT_1876.png,0.3938,0.3957,0.3698,0.4464
ChestCT_1877.png,0.3246,0.3652,0.3875,0.3784
ChestCT_1878.png,0.3279,0.3676,0.3802,0.3904
ChestCT_1879.png,0.3947,0.3949,0.3715,0.4416
ChestCT_1880.png,0.4401,0.3763,0.3739,0.4387
ChestCT_1881.png,0.3488,0.3621,0.3953,0.4090
ChestCT_1882.png,0.4346,0.3764,0.3690,0.4368
ChestCT_1883.png,0.4386,0.3786,0.3700,0.4373
ChestCT_1884.png,0.3863,0.4002,0.3805,0.4332
ChestCT_1885.png,0.4069,0.3758,0.3598,0.4413
ChestCT_1886.png,0.4329,0.3767,0.3606,0.4498
ChestCT_1887.png,0.4365,0.3670,0.3577,0.4396
ChestCT_1888.png,0.4033,0.3865,0.3621,0.4475
ChestCT_1889.png,0.3373,0.3419,0.3586,0.3964
ChestCT_1890.png,0.4398,0.3692,0.3674,0.4358
ChestCT_1891.png,0.4160,0.3732,0.3611,0.4421
ChestCT_1892.png,0.4201,0.3765,0.3578,0.4501
ChestCT_1893.png,0.4403,0.3740,0.3700,0.4406
ChestCT_1894.png,0.3334,0.3351,0.3618,0.3892
ChestCT_1895.png,0.3318,0.4186,0.3587,0.4202
ChestCT_1896.png,0.3330,0.4135,0.3572,0.4156
ChestCT_1897.png,0.3435,0.3691,0.3685,0.4463
ChestCT_1898.png,0.3332,0.3832,0.3545,0.4657
ChestCT_1899.png,0.3463,0.3820,0.3850,0.4804
ChestCT_1900.png,0.3425,0.3569,0.3693,0.4328
ChestCT_1901.png,0.3372,0.4751,0.3694,0.4487
ChestCT_1902.png,0.3404,0.4753,0.3717,0.4529
ChestCT_1903.png,0.3347,0.4847,0.3599,0.4519
ChestCT_1904.png,0.3374,0.4976,0.3649,0.4638
ChestCT_1905.png,0.3386,0.3369,0.3773,0.4147
ChestCT_1906.png,0.3313,0.4985,0.3670,0.4691
ChestCT_1907.png,0.3321,0.4888,0.3601,0.4625
ChestCT_1908.png,0.3399,0.3329,0.3711,0.4209
ChestCT_1909.png,0.3201,0.3871,0.3963,0.4119
ChestCT_1910.png,0.3411,0.4971,0.3562,0.4648
ChestCT_1911.png,0.3247,0.3786,0.3916,0.4043
ChestCT_1912.png,0.4410,0.4287,0.3738,0.5020
ChestCT_1913.png,0.3458,0.3857,0.3753,0.4278
ChestCT_1914.png,0.4359,0.4241,0.3538,0.5265
ChestCT_1915.png,0.4445,0.4253,0.3701,0.5105
ChestCT_1916.png,0.3345,0.3738,0.3856,0.4158
ChestCT_1917.png,0.3068,0.3981,0.3727,0.4356
ChestCT_1918.png,0.4120,0.4340,0.3551,0.5268
ChestCT_1919.png,0.3966,0.4433,0.3633,0.5104
ChestCT_1920.png,0.3069,0.3917,0.3999,0.4030
ChestCT_1921.png,0.4211,0.4301,0.3542,0.5255
ChestCT_1922.png,0.3199,0.4005,0.3707,0.4507
ChestCT_1923.png,0.3254,0.3969,0.3645,0.4636
ChestCT_1924.png,0.4328,0.4245,0.3532,0.5257
ChestCT_1925.png,0.3764,0.4803,0.3802,0.4619
ChestCT_1926.png,0.3186,0.5045,0.3998,0.4504
ChestCT_1927.png,0.3316,0.5029,0.3814,0.4668
ChestCT_1928.png,0.3787,0.4600,0.3903,0.4430
ChestCT_1929.png,0.3837,0.4799,0.3728,0.4587
ChestCT_1930.png,0.3805,0.4806,0.3740,0.4570
ChestCT_1931.png,0.3371,0.3089,0.3825,0.4239
ChestCT_1932.png,0.3762,0.4731,0.3673,0.4422
ChestCT_1933.png,0.3737,0.4798,0.3707,0.4477
ChestCT_1934.png,0.3477,0.3261,0.3815,0.4416
ChestCT_1935.png,0.3319,0.4175,0.3912,0.4263
ChestCT_1936.png,0.3279,0.4346,0.3883,0.4252
ChestCT_1937.png,0.4105,0.4549,0.3705,0.4984
ChestCT_1938.png,0.3410,0.4155,0.3789,0.4309
ChestCT_1939.png,0.3878,0.4566,0.3600,0.5051
ChestCT_1940.png,0.4091,0.4628,0.3717,0.5098
ChestCT_1941.png,0.3380,0.4168,0.3869,0.4327
ChestCT_1942.png,0.3441,0.4065,0.3691,0.4377
ChestCT_1943.png,0.3614,0.4768,0.3611,0.4942
ChestCT_1944.png,0.3458,0.4927,0.3685,0.4853
ChestCT_1945.png,0.3404,0.4031,0.3991,0.4083
ChestCT_1946.png,0.3709,0.4627,0.3668,0.4906
ChestCT_1947.png,0.3460,0.3971,0.3578,0.4589
ChestCT_1948.png,0.3453,0.3804,0.3458,0.4745
ChestCT_1949.png,0.3797,0.4554,0.3646,0.4898
ChestCT_1950.png,0.3735,0.4545,0.3656,0.4536
ChestCT_1951.png,0.3764,0.4458,0.3602,0.4444
ChestCT_1952.png,0.3736,0.4504,0.3706,0.4527
ChestCT_1953.png,0.3765,0.4334,0.3768,0.4288
ChestCT_1954.png,0.3703,0.4550,0.3511,0.4414
ChestCT_1955.png,0.3816,0.4527,0.3534,0.4504
ChestCT_1956.png,0.3807,0.4554,0.3537,0.4534
ChestCT_1957.png,0.3678,0.4571,0.3555,0.4401
ChestCT_1958.png,0.3760,0.4499,0.3536,0.4408
ChestCT_1959.png,0.3787,0.4564,0.3557,0.4529
ChestCT_1960.png,0.3105,0.4630,0.3524,0.4360
ChestCT_1961.png,0.3244,0.3522,0.3690,0.4204
ChestCT_1962.png,0.3718,0.4249,0.3636,0.4486
ChestCT_1963.png,0.3747,0.4265,0.3614,0.4590
ChestCT_1964.png,0.3472,0.3974,0.3713,0.4201
ChestCT_1965.png,0.3084,0.4671,0.3469,0.4421
ChestCT_1966.png,0.3264,0.3487,0.3679,0.4218
ChestCT_1967.png,0.3203,0.4612,0.3592,0.4340
ChestCT_1968.png,0.3459,0.3789,0.3889,0.4118
ChestCT_1969.png,0.3322,0.3497,0.3680,0.4287
ChestCT_1970.png,0.3461,0.3962,0.3750,0.4204
ChestCT_1971.png,0.3414,0.3866,0.3836,0.4132
ChestCT_1972.png,0.3468,0.3872,0.3871,0.4010
ChestCT_1973.png,0.3400,0.3998,0.3740,0.4282
ChestCT_1974.png,0.3195,0.4703,0.3923,0.4271
ChestCT_1975.png,0.3457,0.3837,0.3915,0.4092
ChestCT_1976.png,0.3316,0.4133,0.3793,0.4212
ChestCT_1977.png,0.3366,0.4057,0.3758,0.4299
ChestCT_1978.png,0.3498,0.3843,0.3908,0.4027
ChestCT_1979.png,0.3142,0.4694,0.3996,0.4176
ChestCT_1980.png,0.3428,0.4536,0.3719,0.4521
ChestCT_1981.png,0.3410,0.3880,0.3834,0.4190
ChestCT_1982.png,0.3386,0.4013,0.3809,0.4186
ChestCT_1983.png,0.3351,0.4621,0.3736,0.4459
ChestCT_1984.png,0.4144,0.4220,0.3642,0.4671
ChestCT_1985.png,0.3242,0.4662,0.3871,0.4302
ChestCT_1986.png,0.4025,0.4248,0.3647,0.4683
ChestCT_1987.png,0.4085,0.4207,0.3680,0.4659
ChestCT_1988.png,0.3308,0.4675,0.3801,0.4416
ChestCT_1989.png,0.3568,0.4378,0.3660,0.4536
ChestCT_1990.png,0.3805,0.4246,0.3615,0.4638
ChestCT_1991.png,0.3800,0.4284,0.3570,0.4642
ChestCT_1992.png,0.3490,0.4489,0.3644,0.4556
ChestCT_1993.png,0.3476,0.3486,0.3724,0.4337
ChestCT_1994.png,0.3975,0.4367,0.3663,0.4766
ChestCT_1995.png,0.3596,0.4322,0.3660,0.4512
ChestCT_1996.png,0.3660,0.4226,0.3704,0.4457
ChestCT_1997.png,0.4024,0.4247,0.3724,0.4707
ChestCT_1998.png,0.3381,0.3535,0.3694,0.4319
ChestCT_1999.png,0.3733,0.4394,0.3473,0.4268
ChestCT_2000.png,0.3704,0.4659,0.3457,0.4563
ChestCT_2001.png,0.3150,0.4390,0.3754,0.5276
ChestCT_2002.png,0.3487,0.4381,0.3946,0.4017
ChestCT_2003.png,0.3827,0.4851,0.3948,0.3919
ChestCT_2004.png,0.3107,0.4443,0.3737,0.5293
ChestCT_2005.png,0.3806,0.4894,0.3850,0.5416
ChestCT_2006.png,0.3101,0.4430,0.3736,0.5267
ChestCT_2007.png,0.3710,0.4889,0.3695,0.5391
ChestCT_2008.png,0.3763,0.4988,0.3648,0.5519
ChestCT_2009.png,0.3061,0.4504,0.3718,0.5300
ChestCT_2010.png,0.3823,0.4831,0.3878,0.5357
ChestCT_2011.png,0.3388,0.4257,0.3912,0.5250
ChestCT_2012.png,0.3172,0.4346,0.3751,0.5241
ChestCT_2013.png,0.3207,0.4291,0.3728,0.5228
ChestCT_2014.png,0.3428,0.4257,0.3902,0.5323
ChestCT_2015.png,0.3276,0.4335,0.3819,0.5251
ChestCT_2016.png,0.3783,0.4804,0.3871,0.5330
ChestCT_2017.png,0.3489,0.4211,0.3872,0.5315
ChestCT_2018.png,0.3268,0.4255,0.3767,0.5239
ChestCT_2019.png,0.3361,0.4475,0.3491,0.5181
ChestCT_2020.png,0.2969,0.4340,0.3899,0.3408
ChestCT_2021.png,0.3994,0.4746,0.3418,0.5837
ChestCT_2022.png,0.3999,0.4744,0.3447,0.5833
ChestCT_2023.png,0.3014,0.4437,0.3898,0.3514
ChestCT_2024.png,0.3400,0.4473,0.3472,0.5196
ChestCT_2025.png,0.2880,0.4525,0.3910,0.3553
ChestCT_2026.png,0.3299,0.4299,0.3549,0.4772
ChestCT_2027.png,0.3280,0.4168,0.3563,0.4539
ChestCT_2028.png,0.2883,0.4648,0.3904,0.3676
ChestCT_2029.png,0.3063,0.4532,0.3914,0.3595
ChestCT_2030.png,0.3142,0.4220,0.3959,0.3344
ChestCT_2031.png,0.3169,0.4420,0.3986,0.3541
ChestCT_2032.png,0.3088,0.4348,0.3923,0.3434
ChestCT_2033.png,0.3466,0.4344,0.3415,0.5715
ChestCT_2034.png,0.3225,0.4348,0.3545,0.4844
ChestCT_2035.png,0.3080,0.4430,0.3909,0.3564
ChestCT_2036.png,0.3078,0.4474,0.3932,0.3584
ChestCT_2037.png,0.3203,0.4370,0.3999,0.3497
ChestCT_2038.png,0.3430,0.4314,0.3437,0.5737
ChestCT_2039.png,0.3726,0.4901,0.3393,0.5764
ChestCT_2040.png,0.3124,0.4462,0.3949,0.3611
ChestCT_2041.png,0.3123,0.4471,0.3932,0.3610
ChestCT_2042.png,0.3673,0.4962,0.3392,0.5790
ChestCT_2043.png,0.4020,0.4713,0.3517,0.5789
ChestCT_2044.png,0.3494,0.4349,0.3399,0.5731
ChestCT_2045.png,0.4077,0.4690,0.3530,0.5765
ChestCT_2046.png,0.4053,0.4712,0.3525,0.5816
ChestCT_2047.png,0.3628,0.5005,0.3388,0.5773
ChestCT_2048.png,0.3837,0.4818,0.3464,0.5794
ChestCT_2049.png,0.4070,0.4739,0.3468,0.5818
ChestCT_2050.png,0.4027,0.4761,0.3500,0.5835
ChestCT_2051.png,0.3767,0.4837,0.3406,0.5779
ChestCT_2052.png,0.2995,0.4610,0.3710,0.5305
ChestCT_2053.png,0.4079,0.4703,0.3521,0.5761
ChestCT_2054.png,0.3926,0.4791,0.3476,0.5811
ChestCT_2055.png,0.3987,0.4756,0.3441,0.5827
ChestCT_2056.png,0.4066,0.4699,0.3533,0.5768
ChestCT_2057.png,0.2954,0.4648,0.3702,0.5289
ChestCT_2058.png,0.3873,0.4819,0.3994,0.3924
ChestCT_2059.png,0.3866,0.4827,0.3935,0.3960
ChestCT_2060.png,0.3869,0.4890,0.3875,0.4020
ChestCT_2061.png,0.3322,0.4344,0.3872,0.5250
ChestCT_2062.png,0.3360,0.4366,0.3874,0.5246
ChestCT_2063.png,0.3885,0.4859,0.3873,0.3996
ChestCT_2064.png,0.3861,0.4847,0.3856,0.3974
ChestCT_2065.png,0.3695,0.5024,0.3535,0.5572
ChestCT_2066.png,0.3853,0.4829,0.3673,0.5475
ChestCT_2067.png,0.3864,0.4822,0.3708,0.5450
ChestCT_2068.png,0.3712,0.4980,0.3645,0.5464
ChestCT_2069.png,0.3858,0.4879,0.3870,0.3987
ChestCT_2070.png,0.3799,0.4925,0.3671,0.5541
ChestCT_2071.png,0.3729,0.4992,0.3633,0.5572
ChestCT_2072.png,0.3232,0.4197,0.3679,0.5316
ChestCT_2073.png,0.3786,0.4900,0.3871,0.4010
ChestCT_2074.png,0.3840,0.4890,0.3889,0.4000
ChestCT_2075.png,0.3234,0.4214,0.3652,0.5331
ChestCT_2076.png,0.3730,0.4912,0.3972,0.3971
ChestCT_2077.png,0.3162,0.4347,0.3700,0.5337
ChestCT_2078.png,0.3717,0.4919,0.3670,0.5434
ChestCT_2079.png,0.3728,0.4887,0.3747,0.5405
ChestCT_2080.png,0.3201,0.4344,0.3694,0.5348
ChestCT_2081.png,0.3704,0.4937,0.3998,0.3948
ChestCT_2082.png,0.3498,0.4214,0.3804,0.5369
ChestCT_2083.png,0.3305,0.4180,0.3718,0.5301
ChestCT_2084.png,0.3345,0.4236,0.3735,0.5311
ChestCT_2085.png,0.3683,0.4887,0.3812,0.5410
ChestCT_2086.png,0.3443,0.4220,0.3842,0.5304
ChestCT_2087.png,0.3720,0.4987,0.3764,0.5496
ChestCT_2088.png,0.3724,0.4951,0.3801,0.5447
ChestCT_2089.png,0.3381,0.4230,0.3820,0.5299
ChestCT_2090.png,0.3400,0.4409,0.3438,0.5760
ChestCT_2091.png,0.3056,0.4492,0.3682,0.5375
ChestCT_2092.png,0.3989,0.4744,0.3417,0.5833
ChestCT_2093.png,0.4008,0.4753,0.3456,0.5823
ChestCT_2094.png,0.3046,0.4504,0.3672,0.5359
ChestCT_2095.png,0.3462,0.4391,0.3422,0.5764
ChestCT_2096.png,0.3063,0.4513,0.3639,0.5384
ChestCT_2097.png,0.3369,0.4318,0.3439,0.5693
ChestCT_2098.png,0.3313,0.4340,0.3431,0.5649
ChestCT_2099.png,0.3090,0.4442,0.3630,0.5381
ChestCT_2100.png,0.3062,0.4505,0.3618,0.5369
ChestCT_2101.png,0.3212,0.4348,0.3547,0.5444
ChestCT_2102.png,0.3212,0.4394,0.3548,0.5478
ChestCT_2103.png,0.3128,0.4423,0.3556,0.5393
ChestCT_2104.png,0.3445,0.4378,0.3400,0.5754
ChestCT_2105.png,0.3287,0.4391,0.3469,0.5582
ChestCT_2106.png,0.3120,0.4429,0.3588,0.5411
ChestCT_2107.png,0.3104,0.4403,0.3571,0.5381
ChestCT_2108.png,0.3231,0.4553,0.3515,0.5495
ChestCT_2109.png,0.3449,0.4384,0.3420,0.5753
ChestCT_2110.png,0.3729,0.4867,0.3383,0.5773
ChestCT_2111.png,0.3144,0.4400,0.3605,0.5419
ChestCT_2112.png,0.3126,0.4409,0.3587,0.5422
ChestCT_2113.png,0.3685,0.4935,0.3395,0.5797
ChestCT_2114.png,0.4044,0.4709,0.3539,0.5784
ChestCT_2115.png,0.3573,0.5076,0.3388,0.5713
ChestCT_2116.png,0.4066,0.4686,0.3541,0.5763
ChestCT_2117.png,0.4064,0.4714,0.3538,0.5801
ChestCT_2118.png,0.3646,0.4995,0.3403,0.5760
ChestCT_2119.png,0.3853,0.4832,0.3453,0.5803
ChestCT_2120.png,0.4086,0.4735,0.3488,0.5799
ChestCT_2121.png,0.4046,0.4762,0.3507,0.5843
ChestCT_2122.png,0.3778,0.4847,0.3442,0.5782
ChestCT_2123.png,0.3128,0.4424,0.3696,0.5355
ChestCT_2124.png,0.4098,0.4705,0.3499,0.5783
ChestCT_2125.png,0.3936,0.4794,0.3459,0.5805
ChestCT_2126.png,0.3987,0.4767,0.3461,0.5818
ChestCT_2127.png,0.4093,0.4683,0.3526,0.5743
ChestCT_2128.png,0.3123,0.4401,0.3680,0.5353
ChestCT_2129.png,0.3826,0.4796,0.3718,0.5424
ChestCT_2130.png,0.3838,0.4826,0.4000,0.3885
ChestCT_2131.png,0.3847,0.4892,0.3860,0.4021
ChestCT_2132.png,0.3467,0.4205,0.3864,0.5331
ChestCT_2133.png,0.3487,0.4216,0.3842,0.5380
ChestCT_2134.png,0.3838,0.4809,0.3714,0.5414
ChestCT_2135.png,0.3837,0.4958,0.3865,0.4075
ChestCT_2136.png,0.3747,0.4896,0.3673,0.5506
ChestCT_2137.png,0.3834,0.4869,0.3741,0.5491
ChestCT_2138.png,0.3837,0.4959,0.3874,0.4084
ChestCT_2139.png,0.3762,0.4887,0.3673,0.5472
ChestCT_2140.png,0.3750,0.4860,0.3742,0.5423
ChestCT_2141.png,0.3446,0.4641,0.3960,0.4160
ChestCT_2142.png,0.3380,0.5184,0.3720,0.4414
